alert_id,created_at,equipment_id,equipment_name,equipment_type,place,severity,title,message,is_active
614,2026-03-29T10:14:39.895541+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: pressure=3.95,False
615,2026-03-29T10:14:49.960517+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,"Server anomaly: temperature=8.17C, frequency=47.95Hz",False
616,2026-03-29T10:15:00.041619+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,"Server anomaly: temperature=37.78C, voltage=198.69V",False
617,2026-03-29T10:14:55.001515+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,"Server anomaly: temperature=10.59C, frequency=46.93Hz",False
618,2026-03-29T10:14:55.003845+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: pressure=-0.23,False
619,2026-03-29T10:15:00.021644+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: frequency=46.06Hz,False
620,2026-03-29T10:15:05.123635+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: temperature=12.05C,False
621,2026-03-29T10:15:25.255439+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: frequency=45.51Hz,False
622,2026-03-29T10:15:10.130379+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: temperature=8.20C,False
623,2026-03-29T10:15:15.152156+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=10.24V,False
624,2026-03-29T10:15:25.249455+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: pressure=-0.93,False
625,2026-03-29T10:15:20.221267+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,"Server anomaly: temperature=9.94C, pressure=3.29",False
626,2026-03-29T10:15:20.229281+00:00,4,Battery Bank B,battery,UPS Room,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: voltage=10.70V,False
627,2026-03-29T10:15:30.300993+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,"Server anomaly: voltage=268.77V, pressure=-0.21",False
628,2026-03-29T10:15:30.303783+00:00,4,Battery Bank B,battery,UPS Room,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: voltage=11.15V,False
629,2026-03-29T10:15:30.322653+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: voltage=257.04V,False
630,2026-03-29T10:15:40.425298+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: voltage=264.74V,False
631,2026-03-29T10:15:40.412597+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: frequency=47.20Hz,False
632,2026-03-29T10:15:45.451792+00:00,4,Battery Bank B,battery,UPS Room,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: voltage=11.11V,False
633,2026-03-29T10:15:45.463667+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: pressure=-0.88,False
634,2026-03-29T10:15:50.547404+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: voltage=255.56V,False
635,2026-03-29T10:15:55.512063+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=11.29V,False
636,2026-03-29T10:16:00.589490+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,"Server anomaly: temperature=34.67C, pressure=3.01",False
637,2026-03-29T10:15:55.547175+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: temperature=36.68C,False
638,2026-03-29T10:16:00.577042+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: voltage=197.52V,False
639,2026-03-29T10:16:05.633989+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,"Server anomaly: frequency=52.59Hz, pressure=3.24",False
640,2026-03-29T10:16:00.594384+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: pressure=3.67,False
641,2026-03-29T10:16:15.696600+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: temperature=14.98C,False
642,2026-03-29T10:16:10.673599+00:00,4,Battery Bank B,battery,UPS Room,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: temperature=10.25C,False
643,2026-03-29T10:16:10.679413+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: temperature=36.16C,False
644,2026-03-29T10:16:15.720279+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: frequency=46.66Hz,False
645,2026-03-29T10:16:25.813519+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,"Server anomaly: voltage=199.93V, pressure=-0.58",False
646,2026-03-29T10:16:15.713461+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,"Server anomaly: temperature=34.32C, voltage=197.54V",False
647,2026-03-29T10:16:30.852363+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: frequency=53.84Hz,False
648,2026-03-29T10:16:25.820661+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,"Server anomaly: frequency=47.44Hz, pressure=-0.71",False
649,2026-03-29T10:16:35.898501+00:00,4,Battery Bank B,battery,UPS Room,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: voltage=11.25V,False
650,2026-03-29T10:16:30.867332+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: voltage=197.52V,False
651,2026-03-29T10:16:30.869704+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: voltage=262.78V,False
652,2026-03-29T10:16:35.892556+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: temperature=10.07C,False
653,2026-03-29T10:16:35.901551+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,"Server anomaly: temperature=12.52C, pressure=3.84",False
654,2026-03-29T10:16:40.958708+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: pressure=3.33,False
655,2026-03-29T10:16:51.104542+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: pressure=3.26,False
656,2026-03-29T10:16:45.997687+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: frequency=53.64Hz,False
657,2026-03-29T10:16:56.090609+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,"Server anomaly: frequency=52.03Hz, pressure=3.97",False
658,2026-03-29T10:16:51.061091+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: temperature=12.58C,False
659,2026-03-29T10:17:06.146446+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,"Server anomaly: voltage=256.83V, frequency=52.56Hz",False
660,2026-03-29T10:17:06.123790+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: temperature=43.08C,False
661,2026-03-29T10:17:11.154558+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: pressure=-0.63,False
662,2026-03-29T10:17:06.142185+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: voltage=193.56V,False
663,2026-03-29T10:17:11.163474+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: frequency=52.01Hz,False
664,2026-03-29T10:17:16.178705+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: voltage=268.65V,False
665,2026-03-29T10:17:21.218137+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: pressure=3.18,False
666,2026-03-29T10:17:26.286802+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: frequency=45.78Hz,False
667,2026-03-29T10:17:31.356688+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: temperature=39.98C,False
668,2026-03-29T10:17:26.295962+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: temperature=36.46C,False
669,2026-03-29T10:17:41.375529+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: temperature=12.42C,False
670,2026-03-29T10:17:31.319626+00:00,4,Battery Bank B,battery,UPS Room,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: voltage=10.44V,False
671,2026-03-29T10:17:31.365667+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: pressure=3.97,False
672,2026-03-29T10:17:36.370769+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: pressure=3.54,False
673,2026-03-29T10:17:41.380965+00:00,4,Battery Bank B,battery,UPS Room,critical,Telemetry anomaly on Battery Bank B,"Battery anomaly: voltage=11.00V, temperature=47.79C",False
674,2026-03-29T10:18:01.623373+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,"Server anomaly: temperature=36.12C, voltage=203.60V, frequency=53.83Hz",False
675,2026-03-29T10:17:46.436671+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: voltage=269.70V,False
676,2026-03-29T10:18:42.012554+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: frequency=45.81Hz,False
677,2026-03-29T10:17:51.469100+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: voltage=256.36V,False
678,2026-03-29T10:18:11.716960+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: voltage=255.46V,False
679,2026-03-29T10:18:01.616177+00:00,4,Battery Bank B,battery,UPS Room,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: voltage=14.93V,False
680,2026-03-29T10:18:31.910938+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: temperature=39.77C,False
681,2026-03-29T10:18:06.720164+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,"Server anomaly: temperature=38.97C, pressure=-0.48",False
682,2026-03-29T10:18:16.812239+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: voltage=269.60V,False
683,2026-03-29T10:18:16.741070+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=15.77V,False
684,2026-03-29T10:18:16.808352+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: voltage=264.84V,False
685,2026-03-29T10:18:26.849618+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: voltage=262.68V,False
686,2026-03-29T10:18:26.868287+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: temperature=11.54C,False
687,2026-03-29T10:18:36.931343+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: pressure=3.92,False
688,2026-03-29T10:18:41.997640+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: temperature=34.72C,False
689,2026-03-29T10:18:42.002542+00:00,4,Battery Bank B,battery,UPS Room,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: voltage=10.72V,False
690,2026-03-29T10:19:07.253407+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: voltage=259.10V,False
691,2026-03-29T10:18:47.107547+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: temperature=10.99C,False
692,2026-03-29T10:19:07.257103+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: voltage=196.74V,False
693,2026-03-29T10:19:12.301106+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: temperature=36.99C,False
694,2026-03-29T10:19:17.351535+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,"Server anomaly: frequency=52.90Hz, pressure=-0.67",False
695,2026-03-29T10:19:22.440403+00:00,4,Battery Bank B,battery,UPS Room,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: voltage=15.05V,False
696,2026-03-29T10:19:17.360116+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: frequency=53.44Hz,False
697,2026-03-29T10:19:27.426857+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: frequency=46.52Hz,False
698,2026-03-29T10:19:27.441054+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: pressure=3.34,False
699,2026-03-28T13:00:00+00:00,9,Demo Server Rack A01,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A01,"Server anomaly on Demo Server Rack A01: temperature=33.98C, voltage=258.63V, frequency=51.05Hz, pressure=0.67",False
700,2026-03-28T07:00:00+00:00,10,Demo Server Rack A02,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A02,"Server anomaly on Demo Server Rack A02: voltage=261.15V, frequency=51.21Hz, pressure=-0.12",False
701,2026-03-28T15:00:00+00:00,11,Demo Server Rack A03,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A03,"Server anomaly on Demo Server Rack A03: temperature=35.15C, voltage=203.96V, frequency=48.12Hz, pressure=0.34",False
702,2026-03-29T10:19:27.474956+00:00,12,Demo Server Rack A04,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A04,Server anomaly: temperature=12.64C,False
703,2026-03-29T10:19:42.622901+00:00,13,Demo Server Rack A05,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: pressure=3.37,False
704,2026-03-29T10:19:27.513269+00:00,14,Demo Server Rack A06,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A06,Server anomaly: pressure=-0.46,False
705,2026-03-29T10:19:32.567136+00:00,15,Demo Server Rack A07,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A07,"Server anomaly: temperature=34.20C, pressure=-0.11",False
706,2026-03-28T17:00:00+00:00,16,Demo Server Rack A08,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A08,"Server anomaly on Demo Server Rack A08: temperature=11.18C, voltage=200.00V, frequency=48.17Hz, pressure=0.17",False
707,2026-03-28T11:00:00+00:00,17,Demo Server Rack B01,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B01,"Server anomaly on Demo Server Rack B01: temperature=14.60C, voltage=253.58V, frequency=48.32Hz, pressure=2.82",False
708,2026-03-29T10:19:32.578289+00:00,18,Demo Server Rack B02,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B02,"Server anomaly: temperature=12.90C, pressure=3.23",False
709,2026-03-29T10:19:37.690095+00:00,19,Demo Server Rack B03,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B03,Server anomaly: voltage=263.73V,False
710,2026-03-29T10:19:32.587344+00:00,20,Demo Server Rack B04,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B04,"Server anomaly: temperature=9.66C, voltage=197.57V, frequency=45.65Hz",False
711,2026-03-29T10:19:27.548853+00:00,21,Demo Server Rack B05,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B05,Server anomaly: frequency=53.89Hz,False
712,2026-03-29T10:19:32.594445+00:00,22,Demo Server Rack B06,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: pressure=-0.85,False
713,2026-03-29T10:19:27.556520+00:00,23,Demo Server Rack B07,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B07,Server anomaly: voltage=261.63V,False
714,2026-03-27T18:00:00+00:00,24,Demo Server Rack B08,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B08,"Server anomaly on Demo Server Rack B08: temperature=11.89C, voltage=261.43V, frequency=51.43Hz, pressure=3.10",False
715,2026-03-29T10:19:32.605310+00:00,25,Demo Server Rack C01,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C01,"Server anomaly: temperature=10.87C, frequency=46.24Hz, pressure=-0.53",False
716,2026-03-27T22:00:00+00:00,26,Demo Server Rack C02,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C02,"Server anomaly on Demo Server Rack C02: temperature=10.00C, voltage=256.61V, frequency=48.14Hz, pressure=-0.41",False
717,2026-03-29T10:19:27.573165+00:00,27,Demo Server Rack C03,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C03,Server anomaly: pressure=-0.63,False
718,2026-03-28T10:00:00+00:00,28,Demo Server Rack C04,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C04,"Server anomaly on Demo Server Rack C04: temperature=39.10C, voltage=201.77V, frequency=51.16Hz, pressure=0.14",False
719,2026-03-29T04:00:00+00:00,29,Demo Server Rack C05,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C05,"Server anomaly on Demo Server Rack C05: temperature=15.43C, voltage=254.04V, frequency=52.02Hz, pressure=-0.14",False
