id,di_id,equipment_id,serviceability,remarks
2173,49,12,S,Operating within expected limits
2174,49,13,S,No actionable issues identified
2175,49,14,S,Routine inspection passed
2176,49,15,S,Operating within expected limits
2177,49,16,S,Routine inspection passed
2178,49,17,S,No actionable issues identified
2179,49,18,S,No actionable issues identified
2180,49,19,S,Routine inspection passed
2181,49,20,S,Operating within expected limits
2182,49,21,S,Operating within expected limits
2183,49,22,S,Routine inspection passed
2184,49,23,U,Observed variance requiring monitoring
2185,49,24,S,No actionable issues identified
2186,49,25,S,No actionable issues identified
2187,49,26,S,No actionable issues identified
2188,49,27,U,Observed variance requiring monitoring
2189,49,28,S,Routine inspection passed
2190,49,29,S,Operating within expected limits
2191,49,30,S,No actionable issues identified
2192,49,31,S,No actionable issues identified
2193,49,32,S,No actionable issues identified
2194,49,33,S,Routine inspection passed
2195,49,34,S,No actionable issues identified
2196,49,35,S,Routine inspection passed
2197,49,36,S,Routine inspection passed
2198,49,37,S,No actionable issues identified
2199,49,38,U,Condition outside preferred threshold
2200,49,39,S,No actionable issues identified
2201,49,40,S,No actionable issues identified
2202,49,41,S,Operating within expected limits
2203,49,42,S,Routine inspection passed
2204,49,43,S,Routine inspection passed
2205,49,44,S,No actionable issues identified
2206,49,45,U,Condition outside preferred threshold
2207,49,46,S,Operating within expected limits
2208,49,47,S,Operating within expected limits
2209,49,48,S,No actionable issues identified
2210,49,49,S,Routine inspection passed
2211,49,50,S,No actionable issues identified
2212,49,51,S,Routine inspection passed
2213,49,52,S,Operating within expected limits
2214,49,53,S,Operating within expected limits
2215,49,54,S,Operating within expected limits
2216,49,55,S,No actionable issues identified
2217,49,56,U,Condition outside preferred threshold
2218,50,9,U,Condition outside preferred threshold
2219,50,10,S,No actionable issues identified
2220,50,11,S,Operating within expected limits
2221,50,12,S,Routine inspection passed
2222,50,13,S,Routine inspection passed
2223,50,14,S,Routine inspection passed
2224,50,15,S,Routine inspection passed
2225,50,16,S,Routine inspection passed
2226,50,17,S,Routine inspection passed
2227,50,18,U,Observed variance requiring monitoring
2228,50,19,S,Operating within expected limits
2229,50,20,S,No actionable issues identified
2230,50,21,S,Routine inspection passed
2231,50,22,S,Operating within expected limits
2232,50,23,S,Routine inspection passed
2233,50,24,S,Routine inspection passed
2234,50,25,S,Routine inspection passed
2235,50,26,S,Routine inspection passed
2236,50,27,S,Routine inspection passed
2237,50,28,S,No actionable issues identified
2238,50,29,S,Routine inspection passed
2239,50,30,S,Routine inspection passed
2240,50,31,S,Operating within expected limits
2241,50,32,S,No actionable issues identified
2242,50,33,S,Routine inspection passed
2243,50,34,S,No actionable issues identified
2244,50,35,S,Routine inspection passed
2245,50,36,S,Operating within expected limits
2246,50,37,S,Operating within expected limits
2247,50,38,S,No actionable issues identified
2248,50,39,U,Condition outside preferred threshold
2249,50,40,S,Operating within expected limits
2250,50,41,S,No actionable issues identified
2251,50,42,S,No actionable issues identified
2252,50,43,S,Routine inspection passed
2253,50,44,S,Routine inspection passed
2254,50,45,S,Operating within expected limits
2255,50,46,S,Routine inspection passed
2256,50,47,S,No actionable issues identified
2257,50,48,S,Operating within expected limits
2258,50,49,U,Observed variance requiring monitoring
2259,50,50,S,Operating within expected limits
2260,50,51,S,No actionable issues identified
2261,50,52,S,Routine inspection passed
2262,50,53,S,Operating within expected limits
2263,50,54,S,Operating within expected limits
2264,50,55,S,No actionable issues identified
2265,50,56,S,Operating within expected limits
2266,51,9,S,No actionable issues identified
2267,51,10,S,Routine inspection passed
2268,51,11,S,Routine inspection passed
2269,51,12,S,Operating within expected limits
2270,51,13,S,Operating within expected limits
2271,51,14,S,Routine inspection passed
2272,51,15,S,No actionable issues identified
2273,51,16,S,Routine inspection passed
2274,51,17,S,No actionable issues identified
2275,51,18,S,Operating within expected limits
2276,51,19,S,Routine inspection passed
2277,51,20,S,No actionable issues identified
2278,51,21,S,No actionable issues identified
2279,51,22,S,Operating within expected limits
2280,51,23,S,No actionable issues identified
2281,51,24,S,Routine inspection passed
2282,51,25,S,Routine inspection passed
2283,51,26,S,No actionable issues identified
2284,51,27,S,Operating within expected limits
2285,51,28,S,Operating within expected limits
2286,51,29,S,No actionable issues identified
2287,51,30,S,Operating within expected limits
2288,51,31,S,No actionable issues identified
2289,51,32,S,Routine inspection passed
2290,51,33,S,Operating within expected limits
2291,51,34,S,No actionable issues identified
2292,51,35,S,Routine inspection passed
2293,51,36,S,Operating within expected limits
2294,51,37,S,Operating within expected limits
2295,51,38,S,No actionable issues identified
2296,51,39,S,No actionable issues identified
2297,51,40,S,Operating within expected limits
2298,51,41,S,No actionable issues identified
2299,51,42,S,No actionable issues identified
2300,51,43,S,No actionable issues identified
2301,51,44,S,Operating within expected limits
2302,51,45,S,Routine inspection passed
2303,51,46,S,No actionable issues identified
2304,51,47,S,Routine inspection passed
2305,51,48,S,Operating within expected limits
2306,51,49,S,Routine inspection passed
2307,51,50,S,Routine inspection passed
2308,51,51,S,Operating within expected limits
2309,51,52,S,Routine inspection passed
2310,51,53,S,No actionable issues identified
2311,51,54,S,Operating within expected limits
2312,51,55,S,Routine inspection passed
2313,51,56,S,No actionable issues identified
2314,52,9,S,No actionable issues identified
2315,52,10,S,Operating within expected limits
2316,52,11,S,No actionable issues identified
2317,52,12,S,Operating within expected limits
2318,52,13,S,Routine inspection passed
2319,52,14,S,Operating within expected limits
2320,52,15,S,No actionable issues identified
2321,52,16,S,No actionable issues identified
2322,52,17,S,No actionable issues identified
2323,52,18,S,No actionable issues identified
2324,52,19,S,Routine inspection passed
2325,52,20,U,Condition outside preferred threshold
2326,52,21,S,Routine inspection passed
2327,52,22,S,Routine inspection passed
2328,52,23,S,Routine inspection passed
2329,52,24,U,Observed variance requiring monitoring
2330,52,25,S,No actionable issues identified
2331,52,26,S,Routine inspection passed
2332,52,27,S,Routine inspection passed
2333,52,28,S,Routine inspection passed
2334,52,29,S,Routine inspection passed
2335,52,30,S,Routine inspection passed
2336,52,31,S,Routine inspection passed
2337,52,32,S,No actionable issues identified
2338,52,33,S,Operating within expected limits
2339,52,34,S,Operating within expected limits
2340,52,35,S,Routine inspection passed
2341,52,36,S,Routine inspection passed
2342,52,37,S,No actionable issues identified
2343,52,38,S,Routine inspection passed
2344,52,39,S,Routine inspection passed
2345,52,40,S,No actionable issues identified
2346,52,41,S,Routine inspection passed
2347,52,42,S,Operating within expected limits
2348,52,43,S,Routine inspection passed
2349,52,44,U,Flagged for maintenance review
2350,52,45,S,No actionable issues identified
2351,52,46,S,Operating within expected limits
2352,52,47,S,Operating within expected limits
2353,52,48,S,Routine inspection passed
2354,52,49,S,Operating within expected limits
2355,52,50,S,No actionable issues identified
2356,52,51,S,No actionable issues identified
2357,52,52,S,Operating within expected limits
2358,52,53,S,Routine inspection passed
2359,52,54,S,No actionable issues identified
2360,52,55,S,Routine inspection passed
2361,52,56,S,Routine inspection passed
2362,53,9,S,No actionable issues identified
2363,53,10,S,No actionable issues identified
2364,53,11,S,No actionable issues identified
2365,53,12,U,Observed variance requiring monitoring
2366,53,13,S,Routine inspection passed
2367,53,14,S,Routine inspection passed
2368,53,15,S,No actionable issues identified
2369,53,16,S,Routine inspection passed
2370,53,17,S,No actionable issues identified
2371,53,18,S,Operating within expected limits
2372,53,19,S,No actionable issues identified
2373,53,20,S,No actionable issues identified
2374,53,21,S,Operating within expected limits
2375,53,22,S,No actionable issues identified
2376,53,23,S,Operating within expected limits
2377,53,24,S,Operating within expected limits
2378,53,25,U,Condition outside preferred threshold
2379,53,26,S,Routine inspection passed
2380,53,27,S,Operating within expected limits
2381,53,28,S,No actionable issues identified
2382,53,29,S,Routine inspection passed
2383,53,30,S,Operating within expected limits
2384,53,31,S,Operating within expected limits
2385,53,32,S,Routine inspection passed
2386,53,33,S,No actionable issues identified
2387,53,34,S,No actionable issues identified
2388,53,35,U,Condition outside preferred threshold
2389,53,36,S,Operating within expected limits
2390,53,37,S,No actionable issues identified
2391,53,38,S,Routine inspection passed
2392,53,39,S,Routine inspection passed
2393,53,40,S,No actionable issues identified
2394,53,41,S,Operating within expected limits
2395,53,42,S,Operating within expected limits
2396,53,43,S,No actionable issues identified
2397,53,44,S,No actionable issues identified
2398,53,45,S,No actionable issues identified
2399,53,46,S,No actionable issues identified
2400,53,47,S,No actionable issues identified
2401,53,48,S,No actionable issues identified
2402,53,49,S,Operating within expected limits
2403,53,50,S,Routine inspection passed
2404,53,51,S,Operating within expected limits
2405,53,52,S,No actionable issues identified
2406,53,53,S,Routine inspection passed
2407,53,54,S,Routine inspection passed
2408,53,55,S,Routine inspection passed
2409,53,56,S,Operating within expected limits
2410,54,9,U,Flagged for maintenance review
