di_log_id,inspection_id,inspection_date,inspection_status,inspection_created_at,created_by_user_id,created_by_username,equipment_id,equipment_name,equipment_type,place,serviceability,remarks
2021,45,2025-12-19,completed,2025-12-19T20:30:00,7,tableau_operator02,52,Demo Cooling Unit 06,cooling,Cooling Plant 2,S,Routine inspection passed
2022,45,2025-12-19,completed,2025-12-19T20:30:00,7,tableau_operator02,53,Demo Network Core 01,network,Network Core,S,Routine inspection passed
2023,45,2025-12-19,completed,2025-12-19T20:30:00,7,tableau_operator02,54,Demo Network Core 02,network,Network Core,U,Condition outside preferred threshold
2024,45,2025-12-19,completed,2025-12-19T20:30:00,7,tableau_operator02,55,Demo Network Core 03,network,Network Core,U,Condition outside preferred threshold
2025,45,2025-12-19,completed,2025-12-19T20:30:00,7,tableau_operator02,56,Demo Network Core 04,network,Network Core,S,Operating within expected limits
2026,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,9,Demo Server Rack A01,server,Compute Hall A,S,Operating within expected limits
2027,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,10,Demo Server Rack A02,server,Compute Hall A,U,Condition outside preferred threshold
2028,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,11,Demo Server Rack A03,server,Compute Hall A,S,No actionable issues identified
2029,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,12,Demo Server Rack A04,server,Compute Hall A,S,No actionable issues identified
2030,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,13,Demo Server Rack A05,server,Compute Hall A,S,Routine inspection passed
2031,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,14,Demo Server Rack A06,server,Compute Hall A,U,Flagged for maintenance review
2032,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,15,Demo Server Rack A07,server,Compute Hall A,S,No actionable issues identified
2033,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,16,Demo Server Rack A08,server,Compute Hall A,S,Operating within expected limits
2034,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,17,Demo Server Rack B01,server,Compute Hall B,S,Operating within expected limits
2035,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,18,Demo Server Rack B02,server,Compute Hall B,S,No actionable issues identified
2036,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,19,Demo Server Rack B03,server,Compute Hall B,S,No actionable issues identified
2037,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,20,Demo Server Rack B04,server,Compute Hall B,S,Operating within expected limits
2038,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,21,Demo Server Rack B05,server,Compute Hall B,S,No actionable issues identified
2039,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,22,Demo Server Rack B06,server,Compute Hall B,S,No actionable issues identified
2040,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,23,Demo Server Rack B07,server,Compute Hall B,S,No actionable issues identified
2041,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,24,Demo Server Rack B08,server,Compute Hall B,U,Flagged for maintenance review
2042,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,25,Demo Server Rack C01,server,Compute Hall C,S,Routine inspection passed
2043,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,26,Demo Server Rack C02,server,Compute Hall C,S,No actionable issues identified
2044,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,27,Demo Server Rack C03,server,Compute Hall C,S,No actionable issues identified
2045,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,28,Demo Server Rack C04,server,Compute Hall C,S,Operating within expected limits
2046,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,29,Demo Server Rack C05,server,Compute Hall C,S,No actionable issues identified
2047,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,30,Demo Server Rack C06,server,Compute Hall C,S,Operating within expected limits
2048,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,31,Demo Server Rack C07,server,Compute Hall C,S,No actionable issues identified
2049,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,32,Demo Server Rack C08,server,Compute Hall C,S,No actionable issues identified
2050,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,33,Demo Battery Bank 01,battery,UPS Room East,S,No actionable issues identified
2051,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,34,Demo Battery Bank 02,battery,UPS Room West,S,Routine inspection passed
2052,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,35,Demo Battery Bank 03,battery,UPS Room East,S,No actionable issues identified
2053,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,36,Demo Battery Bank 04,battery,UPS Room West,S,Operating within expected limits
2054,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,37,Demo Battery Bank 05,battery,UPS Room East,U,Condition outside preferred threshold
2055,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,38,Demo Battery Bank 06,battery,UPS Room West,S,No actionable issues identified
2056,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,39,Demo Battery Bank 07,battery,UPS Room East,S,Routine inspection passed
2057,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,40,Demo Battery Bank 08,battery,UPS Room West,S,Operating within expected limits
2058,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,41,Demo UPS Panel 01,ups,UPS Room East,S,Operating within expected limits
2059,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,42,Demo UPS Panel 02,ups,UPS Room West,S,Operating within expected limits
2060,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,43,Demo UPS Panel 03,ups,UPS Room East,S,Routine inspection passed
2061,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,44,Demo UPS Panel 04,ups,UPS Room West,S,No actionable issues identified
2062,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,45,Demo UPS Panel 05,ups,UPS Room East,S,Operating within expected limits
2063,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,46,Demo UPS Panel 06,ups,UPS Room West,S,Operating within expected limits
2064,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,S,Operating within expected limits
2065,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,S,No actionable issues identified
2066,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,49,Demo Cooling Unit 03,cooling,Cooling Plant 1,U,Condition outside preferred threshold
2067,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,S,Routine inspection passed
2068,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,S,Operating within expected limits
2069,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,52,Demo Cooling Unit 06,cooling,Cooling Plant 2,S,Routine inspection passed
2070,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,53,Demo Network Core 01,network,Network Core,U,Flagged for maintenance review
2071,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,54,Demo Network Core 02,network,Network Core,S,Routine inspection passed
2072,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,55,Demo Network Core 03,network,Network Core,S,No actionable issues identified
2073,46,2025-12-20,rejected,2025-12-20T08:30:00,9,tableau_operator04,56,Demo Network Core 04,network,Network Core,S,Routine inspection passed
2074,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,9,Demo Server Rack A01,server,Compute Hall A,S,No actionable issues identified
2075,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,10,Demo Server Rack A02,server,Compute Hall A,S,No actionable issues identified
2076,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,11,Demo Server Rack A03,server,Compute Hall A,S,Routine inspection passed
2077,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,12,Demo Server Rack A04,server,Compute Hall A,S,Routine inspection passed
2078,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,13,Demo Server Rack A05,server,Compute Hall A,S,Routine inspection passed
2079,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,14,Demo Server Rack A06,server,Compute Hall A,S,Routine inspection passed
2080,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,15,Demo Server Rack A07,server,Compute Hall A,S,Operating within expected limits
2081,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,16,Demo Server Rack A08,server,Compute Hall A,U,Observed variance requiring monitoring
2082,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,17,Demo Server Rack B01,server,Compute Hall B,S,No actionable issues identified
2083,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,18,Demo Server Rack B02,server,Compute Hall B,S,Routine inspection passed
2084,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,19,Demo Server Rack B03,server,Compute Hall B,S,Operating within expected limits
2085,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,20,Demo Server Rack B04,server,Compute Hall B,S,Operating within expected limits
2086,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,21,Demo Server Rack B05,server,Compute Hall B,S,No actionable issues identified
2087,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,22,Demo Server Rack B06,server,Compute Hall B,S,Routine inspection passed
2088,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,23,Demo Server Rack B07,server,Compute Hall B,S,No actionable issues identified
2089,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,24,Demo Server Rack B08,server,Compute Hall B,S,Routine inspection passed
2090,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,25,Demo Server Rack C01,server,Compute Hall C,S,Operating within expected limits
2091,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,26,Demo Server Rack C02,server,Compute Hall C,S,Operating within expected limits
2092,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,27,Demo Server Rack C03,server,Compute Hall C,S,Operating within expected limits
2093,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,28,Demo Server Rack C04,server,Compute Hall C,S,No actionable issues identified
2094,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,29,Demo Server Rack C05,server,Compute Hall C,S,Operating within expected limits
2095,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,30,Demo Server Rack C06,server,Compute Hall C,S,Operating within expected limits
2096,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,31,Demo Server Rack C07,server,Compute Hall C,S,No actionable issues identified
2097,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,32,Demo Server Rack C08,server,Compute Hall C,S,Routine inspection passed
2098,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,33,Demo Battery Bank 01,battery,UPS Room East,S,Operating within expected limits
2099,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,34,Demo Battery Bank 02,battery,UPS Room West,S,Routine inspection passed
2100,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,35,Demo Battery Bank 03,battery,UPS Room East,S,Routine inspection passed
2101,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,36,Demo Battery Bank 04,battery,UPS Room West,S,Operating within expected limits
2102,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,37,Demo Battery Bank 05,battery,UPS Room East,S,Operating within expected limits
2103,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,38,Demo Battery Bank 06,battery,UPS Room West,S,Routine inspection passed
2104,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,39,Demo Battery Bank 07,battery,UPS Room East,S,Routine inspection passed
2105,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,40,Demo Battery Bank 08,battery,UPS Room West,S,No actionable issues identified
2106,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,41,Demo UPS Panel 01,ups,UPS Room East,S,Operating within expected limits
2107,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,42,Demo UPS Panel 02,ups,UPS Room West,S,No actionable issues identified
2108,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,43,Demo UPS Panel 03,ups,UPS Room East,S,Routine inspection passed
2109,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,44,Demo UPS Panel 04,ups,UPS Room West,S,Routine inspection passed
2110,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,45,Demo UPS Panel 05,ups,UPS Room East,S,No actionable issues identified
2111,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,46,Demo UPS Panel 06,ups,UPS Room West,S,Routine inspection passed
2112,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,S,Operating within expected limits
2113,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,S,Routine inspection passed
2114,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,49,Demo Cooling Unit 03,cooling,Cooling Plant 1,S,Operating within expected limits
2115,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,S,No actionable issues identified
2116,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,S,Routine inspection passed
2117,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,52,Demo Cooling Unit 06,cooling,Cooling Plant 2,S,Routine inspection passed
2118,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,53,Demo Network Core 01,network,Network Core,S,Operating within expected limits
2119,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,54,Demo Network Core 02,network,Network Core,U,Observed variance requiring monitoring
2120,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,55,Demo Network Core 03,network,Network Core,S,Routine inspection passed
2121,47,2025-12-20,completed,2025-12-20T20:30:00,6,tableau_operator01,56,Demo Network Core 04,network,Network Core,S,No actionable issues identified
2122,48,2025-12-21,completed,2025-12-21T08:30:00,8,tableau_operator03,9,Demo Server Rack A01,server,Compute Hall A,S,No actionable issues identified
2123,48,2025-12-21,completed,2025-12-21T08:30:00,8,tableau_operator03,10,Demo Server Rack A02,server,Compute Hall A,S,Routine inspection passed
2124,48,2025-12-21,completed,2025-12-21T08:30:00,8,tableau_operator03,11,Demo Server Rack A03,server,Compute Hall A,S,No actionable issues identified
2125,48,2025-12-21,completed,2025-12-21T08:30:00,8,tableau_operator03,12,Demo Server Rack A04,server,Compute Hall A,S,Routine inspection passed
2126,48,2025-12-21,completed,2025-12-21T08:30:00,8,tableau_operator03,13,Demo Server Rack A05,server,Compute Hall A,S,Routine inspection passed
2127,48,2025-12-21,completed,2025-12-21T08:30:00,8,tableau_operator03,14,Demo Server Rack A06,server,Compute Hall A,S,Routine inspection passed
2128,48,2025-12-21,completed,2025-12-21T08:30:00,8,tableau_operator03,15,Demo Server Rack A07,server,Compute Hall A,S,No actionable issues identified
2129,48,2025-12-21,completed,2025-12-21T08:30:00,8,tableau_operator03,16,Demo Server Rack A08,server,Compute Hall A,S,No actionable issues identified
2130,48,2025-12-21,completed,2025-12-21T08:30:00,8,tableau_operator03,17,Demo Server Rack B01,server,Compute Hall B,U,Condition outside preferred threshold
2131,48,2025-12-21,completed,2025-12-21T08:30:00,8,tableau_operator03,18,Demo Server Rack B02,server,Compute Hall B,S,Operating within expected limits
2132,48,2025-12-21,completed,2025-12-21T08:30:00,8,tableau_operator03,19,Demo Server Rack B03,server,Compute Hall B,U,Condition outside preferred threshold
